2024-07-30 10:49:02,657 INFO  [org.apache.activemq.artemis.integration.bootstrap] AMQ101000: Starting ActiveMQ Artemis Server version 2.35.0
2024-07-30 16:41:25,259 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 43b82ced-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,260 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 46b4f230-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,260 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 46b4f230-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,260 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 49acd573-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,261 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 49acd573-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,262 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 4ca81416-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,262 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 4ca81416-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,262 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 4fa52779-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,263 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 4fa52779-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,263 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 52a017fc-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,264 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 52a017fc-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,264 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 55990caf-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,264 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 55990caf-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,265 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 5894e792-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,265 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 5894e792-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,265 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 5b8f89f5-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,266 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 5b8f89f5-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,266 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 5e89de38-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,266 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 5e89de38-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,267 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 61878ddb-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,267 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 61878ddb-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,268 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 647f711e-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,268 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 647f711e-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,268 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 6779ec71-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,269 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 6779ec71-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,269 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 6a7949c4-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,270 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 6a7949c4-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,270 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 6d7090c7-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,270 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 6d7090c7-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,271 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 706b5a3a-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,271 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 706b5a3a-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,271 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 7369a61d-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,272 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 7369a61d-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,272 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 7661b070-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,272 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 7661b070-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,273 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 795c52d3-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,273 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 795c52d3-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,273 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 7c5c9a86-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,274 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 7c5c9a86-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,274 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 7f5233d9-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,275 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 7f5233d9-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,275 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 824d998c-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,275 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 824d998c-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,276 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 85494d5f-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,276 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 85494d5f-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,277 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 88429032-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,277 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 88429032-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,277 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 8b3da7c5-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,278 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 8b3da7c5-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,278 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 8e3bf3a8-4e92-11ef-a3b5-0242ac180003
2024-07-30 16:41:25,279 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 8e3bf3a8-4e92-11ef-a3b5-0242ac180003
2024-07-31 12:06:37,274 WARN  [org.apache.activemq.artemis.core.server] AMQ222018: AIO was not located on this platform, it will fall back to using pure Java NIO. If your platform is Linux, install LibAIO to enable the AIO journal
2024-07-31 12:06:37,637 INFO  [org.apache.activemq.artemis.integration.bootstrap] AMQ101000: Starting ActiveMQ Artemis Server version 2.36.0
2024-07-31 12:06:37,740 INFO  [org.apache.activemq.artemis.core.server] AMQ221000: Primary message broker is starting with configuration Broker Configuration (clustered=false,journalDirectory=data/journal,bindingsDirectory=data/bindings,largeMessagesDirectory=data/large-messages,pagingDirectory=data/paging)
2024-07-31 12:06:37,849 INFO  [org.apache.activemq.artemis.core.server] AMQ221013: Using NIO Journal
2024-07-31 12:06:38,140 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-server]. Adding protocol support for: CORE
2024-07-31 12:06:38,142 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-amqp-protocol]. Adding protocol support for: AMQP
2024-07-31 12:06:38,143 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-hornetq-protocol]. Adding protocol support for: HORNETQ
2024-07-31 12:06:38,144 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-mqtt-protocol]. Adding protocol support for: MQTT
2024-07-31 12:06:38,145 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-openwire-protocol]. Adding protocol support for: OPENWIRE
2024-07-31 12:06:38,146 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-stomp-protocol]. Adding protocol support for: STOMP
2024-07-31 12:06:38,253 INFO  [org.apache.activemq.artemis.core.server] AMQ221034: Waiting indefinitely to obtain primary lock
2024-07-31 12:06:38,254 INFO  [org.apache.activemq.artemis.core.server] AMQ221035: Primary Server Obtained primary lock
2024-07-31 12:06:41,496 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address DLQ supporting [ANYCAST]
2024-07-31 12:06:41,500 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue DLQ on address DLQ
2024-07-31 12:06:41,508 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address ExpiryQueue supporting [ANYCAST]
2024-07-31 12:06:41,508 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue ExpiryQueue on address ExpiryQueue
2024-07-31 12:06:41,509 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address equipment-data supporting [ANYCAST]
2024-07-31 12:06:41,510 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue message-out on address equipment-data
2024-07-31 12:06:42,761 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:61616 for protocols [CORE,MQTT,AMQP,STOMP,HORNETQ,OPENWIRE]
2024-07-31 12:06:42,823 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:5445 for protocols [HORNETQ,STOMP]
2024-07-31 12:06:42,849 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:5672 for protocols [AMQP]
2024-07-31 12:06:42,937 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:1883 for protocols [MQTT]
2024-07-31 12:06:42,958 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:61613 for protocols [STOMP]
2024-07-31 12:06:42,966 INFO  [org.apache.activemq.artemis.core.server] AMQ221007: Server is now active
2024-07-31 12:06:42,967 INFO  [org.apache.activemq.artemis.core.server] AMQ221001: Apache ActiveMQ Artemis Message Broker version 2.36.0 [0.0.0.0, nodeID=3734ec0b-4442-11ef-bb6d-0242ac140002] 
2024-07-31 12:06:43,012 INFO  [org.apache.activemq.artemis] AMQ241003: Starting embedded web server
2024-07-31 12:06:45,321 INFO  [org.apache.activemq.hawtio.branding.PluginContextListener] Initialized activemq-branding plugin
2024-07-31 12:06:46,694 INFO  [org.apache.activemq.hawtio.plugin.PluginContextListener] Initialized artemis-plugin plugin
2024-07-31 12:06:55,707 INFO  [io.hawt.HawtioContextListener] Initialising hawtio services
2024-07-31 12:06:55,749 INFO  [io.hawt.system.ConfigManager] Configuration will be discovered via system properties
2024-07-31 12:06:55,765 INFO  [io.hawt.jmx.JmxTreeWatcher] Welcome to Hawtio 2.17.7
2024-07-31 12:06:55,804 INFO  [io.hawt.web.auth.AuthenticationConfiguration] Starting hawtio authentication filter, JAAS realm: "activemq" authorized role(s): "amq" role principal classes: "org.apache.activemq.artemis.spi.core.security.jaas.RolePrincipal"
2024-07-31 12:06:55,860 INFO  [io.hawt.web.auth.LoginRedirectFilter] Hawtio loginRedirectFilter is using 1800 sec. HttpSession timeout
2024-07-31 12:06:55,960 INFO  [org.apache.activemq.artemis] AMQ241001: HTTP Server started at http://0.0.0.0:8161
2024-07-31 12:06:55,961 INFO  [org.apache.activemq.artemis] AMQ241002: Artemis Jolokia REST API available at http://0.0.0.0:8161/console/jolokia
2024-07-31 12:06:55,961 INFO  [org.apache.activemq.artemis] AMQ241004: Artemis Console available at http://0.0.0.0:8161/console
2024-07-31 12:08:21,564 INFO  [org.apache.activemq.artemis] AMQ241005: Stopping embedded web server
2024-07-31 12:08:21,618 INFO  [io.hawt.HawtioContextListener] Destroying hawtio services
2024-07-31 12:08:22,285 INFO  [org.apache.activemq.hawtio.plugin.PluginContextListener] Destroyed artemis-plugin plugin
2024-07-31 12:08:22,893 INFO  [org.apache.activemq.hawtio.branding.PluginContextListener] Destroyed activemq-branding plugin
2024-07-31 12:08:23,329 INFO  [org.apache.activemq.artemis] AMQ241006: Stopped embedded web server
2024-07-31 12:08:23,342 INFO  [org.apache.activemq.artemis.core.server] AMQ221002: Apache ActiveMQ Artemis Message Broker version 2.36.0 [3734ec0b-4442-11ef-bb6d-0242ac140002] stopped, uptime 1 minute
2024-07-31 12:34:55,053 WARN  [org.apache.activemq.artemis.core.server] AMQ222018: AIO was not located on this platform, it will fall back to using pure Java NIO. If your platform is Linux, install LibAIO to enable the AIO journal
2024-07-31 12:34:55,682 INFO  [org.apache.activemq.artemis.integration.bootstrap] AMQ101000: Starting ActiveMQ Artemis Server version 2.36.0
2024-07-31 12:34:55,849 INFO  [org.apache.activemq.artemis.core.server] AMQ221000: Primary message broker is starting with configuration Broker Configuration (clustered=false,journalDirectory=data/journal,bindingsDirectory=data/bindings,largeMessagesDirectory=data/large-messages,pagingDirectory=data/paging)
2024-07-31 12:34:55,991 INFO  [org.apache.activemq.artemis.core.server] AMQ221013: Using NIO Journal
2024-07-31 12:34:56,323 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-server]. Adding protocol support for: CORE
2024-07-31 12:34:56,326 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-amqp-protocol]. Adding protocol support for: AMQP
2024-07-31 12:34:56,327 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-hornetq-protocol]. Adding protocol support for: HORNETQ
2024-07-31 12:34:56,328 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-mqtt-protocol]. Adding protocol support for: MQTT
2024-07-31 12:34:56,329 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-openwire-protocol]. Adding protocol support for: OPENWIRE
2024-07-31 12:34:56,330 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-stomp-protocol]. Adding protocol support for: STOMP
2024-07-31 12:34:56,461 INFO  [org.apache.activemq.artemis.core.server] AMQ221034: Waiting indefinitely to obtain primary lock
2024-07-31 12:34:56,462 INFO  [org.apache.activemq.artemis.core.server] AMQ221035: Primary Server Obtained primary lock
2024-07-31 12:34:59,585 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address DLQ supporting [ANYCAST]
2024-07-31 12:34:59,587 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue DLQ on address DLQ
2024-07-31 12:34:59,594 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address ExpiryQueue supporting [ANYCAST]
2024-07-31 12:34:59,594 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue ExpiryQueue on address ExpiryQueue
2024-07-31 12:34:59,595 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address equipment-data supporting [ANYCAST]
2024-07-31 12:34:59,596 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue message-out on address equipment-data
2024-07-31 12:35:00,978 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:61616 for protocols [CORE,MQTT,AMQP,STOMP,HORNETQ,OPENWIRE]
2024-07-31 12:35:01,069 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:5445 for protocols [HORNETQ,STOMP]
2024-07-31 12:35:01,086 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:5672 for protocols [AMQP]
2024-07-31 12:35:01,188 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:1883 for protocols [MQTT]
2024-07-31 12:35:01,219 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:61613 for protocols [STOMP]
2024-07-31 12:35:01,227 INFO  [org.apache.activemq.artemis.core.server] AMQ221007: Server is now active
2024-07-31 12:35:01,228 INFO  [org.apache.activemq.artemis.core.server] AMQ221001: Apache ActiveMQ Artemis Message Broker version 2.36.0 [0.0.0.0, nodeID=3734ec0b-4442-11ef-bb6d-0242ac140002] 
2024-07-31 12:35:01,282 INFO  [org.apache.activemq.artemis] AMQ241003: Starting embedded web server
2024-07-31 12:35:03,762 INFO  [org.apache.activemq.hawtio.branding.PluginContextListener] Initialized activemq-branding plugin
2024-07-31 12:35:05,162 INFO  [org.apache.activemq.hawtio.plugin.PluginContextListener] Initialized artemis-plugin plugin
2024-07-31 12:35:14,515 INFO  [io.hawt.HawtioContextListener] Initialising hawtio services
2024-07-31 12:35:14,588 INFO  [io.hawt.system.ConfigManager] Configuration will be discovered via system properties
2024-07-31 12:35:14,615 INFO  [io.hawt.jmx.JmxTreeWatcher] Welcome to Hawtio 2.17.7
2024-07-31 12:35:14,674 INFO  [io.hawt.web.auth.AuthenticationConfiguration] Starting hawtio authentication filter, JAAS realm: "activemq" authorized role(s): "amq" role principal classes: "org.apache.activemq.artemis.spi.core.security.jaas.RolePrincipal"
2024-07-31 12:35:14,733 INFO  [io.hawt.web.auth.LoginRedirectFilter] Hawtio loginRedirectFilter is using 1800 sec. HttpSession timeout
2024-07-31 12:35:14,904 INFO  [org.apache.activemq.artemis] AMQ241001: HTTP Server started at http://0.0.0.0:8161
2024-07-31 12:35:14,905 INFO  [org.apache.activemq.artemis] AMQ241002: Artemis Jolokia REST API available at http://0.0.0.0:8161/console/jolokia
2024-07-31 12:35:14,906 INFO  [org.apache.activemq.artemis] AMQ241004: Artemis Console available at http://0.0.0.0:8161/console
2024-07-31 12:36:02,552 WARN  [org.apache.activemq.artemis.core.client] AMQ212037: AMQP connection failure to 172.21.0.4:49150 has been detected: null [code=REMOTE_DISCONNECT]
2024-07-31 12:36:02,590 WARN  [org.apache.activemq.artemis.core.server] AMQ222061: Client connection failed, clearing up resources for session 4efe1805-4f39-11ef-8051-0242ac150003
2024-07-31 12:36:02,669 WARN  [org.apache.activemq.artemis.core.server] AMQ222107: Cleared up resources for session 4efe1805-4f39-11ef-8051-0242ac150003
2024-07-31 12:37:56,074 INFO  [io.hawt.web.auth.LoginServlet] Hawtio login is using 1800 sec. HttpSession timeout
2024-07-31 12:37:58,225 INFO  [io.hawt.web.auth.keycloak.KeycloakServlet] Keycloak integration is disabled
2024-07-31 12:38:00,789 INFO  [io.hawt.web.proxy.ProxyServlet] Proxy servlet is disabled
2024-07-31 12:38:00,868 INFO  [io.hawt.web.servlets.JolokiaConfiguredAgentServlet] Jolokia overridden property: [key=policyLocation, value=file:/var/lib/artemis-instance/./etc/jolokia-access.xml]
2024-07-31 12:38:04,905 INFO  [io.hawt.web.auth.LoginServlet] Logging in user: admin
2024-07-31 12:49:24,724 INFO  [org.apache.activemq.artemis] AMQ241005: Stopping embedded web server
2024-07-31 12:49:24,777 INFO  [io.hawt.HawtioContextListener] Destroying hawtio services
2024-07-31 12:49:25,519 INFO  [org.apache.activemq.hawtio.plugin.PluginContextListener] Destroyed artemis-plugin plugin
2024-07-31 12:49:25,872 INFO  [org.apache.activemq.hawtio.branding.PluginContextListener] Destroyed activemq-branding plugin
2024-07-31 12:49:26,259 INFO  [org.apache.activemq.artemis] AMQ241006: Stopped embedded web server
2024-07-31 12:49:26,265 INFO  [org.apache.activemq.artemis.core.server] AMQ221002: Apache ActiveMQ Artemis Message Broker version 2.36.0 [3734ec0b-4442-11ef-bb6d-0242ac140002] stopped, uptime 14 minutes
2024-07-31 12:50:11,542 WARN  [org.apache.activemq.artemis.core.server] AMQ222018: AIO was not located on this platform, it will fall back to using pure Java NIO. If your platform is Linux, install LibAIO to enable the AIO journal
2024-07-31 12:50:12,271 INFO  [org.apache.activemq.artemis.integration.bootstrap] AMQ101000: Starting ActiveMQ Artemis Server version 2.36.0
2024-07-31 12:50:12,384 INFO  [org.apache.activemq.artemis.core.server] AMQ221000: Primary message broker is starting with configuration Broker Configuration (clustered=false,journalDirectory=data/journal,bindingsDirectory=data/bindings,largeMessagesDirectory=data/large-messages,pagingDirectory=data/paging)
2024-07-31 12:50:12,500 INFO  [org.apache.activemq.artemis.core.server] AMQ221013: Using NIO Journal
2024-07-31 12:50:12,824 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-server]. Adding protocol support for: CORE
2024-07-31 12:50:12,826 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-amqp-protocol]. Adding protocol support for: AMQP
2024-07-31 12:50:12,827 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-hornetq-protocol]. Adding protocol support for: HORNETQ
2024-07-31 12:50:12,828 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-mqtt-protocol]. Adding protocol support for: MQTT
2024-07-31 12:50:12,829 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-openwire-protocol]. Adding protocol support for: OPENWIRE
2024-07-31 12:50:12,830 INFO  [org.apache.activemq.artemis.core.server] AMQ221043: Protocol module found: [artemis-stomp-protocol]. Adding protocol support for: STOMP
2024-07-31 12:50:12,931 INFO  [org.apache.activemq.artemis.core.server] AMQ221034: Waiting indefinitely to obtain primary lock
2024-07-31 12:50:12,932 INFO  [org.apache.activemq.artemis.core.server] AMQ221035: Primary Server Obtained primary lock
2024-07-31 12:50:15,607 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address DLQ supporting [ANYCAST]
2024-07-31 12:50:15,610 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue DLQ on address DLQ
2024-07-31 12:50:15,623 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address ExpiryQueue supporting [ANYCAST]
2024-07-31 12:50:15,624 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue ExpiryQueue on address ExpiryQueue
2024-07-31 12:50:15,625 INFO  [org.apache.activemq.artemis.core.server] AMQ221080: Deploying address equipment-data supporting [ANYCAST]
2024-07-31 12:50:15,625 INFO  [org.apache.activemq.artemis.core.server] AMQ221003: Deploying ANYCAST queue message-out on address equipment-data
2024-07-31 12:50:16,966 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:61616 for protocols [CORE,MQTT,AMQP,STOMP,HORNETQ,OPENWIRE]
2024-07-31 12:50:17,090 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:5445 for protocols [HORNETQ,STOMP]
2024-07-31 12:50:17,105 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:5672 for protocols [AMQP]
2024-07-31 12:50:17,213 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:1883 for protocols [MQTT]
2024-07-31 12:50:17,267 INFO  [org.apache.activemq.artemis.core.server] AMQ221020: Started EPOLL Acceptor at 0.0.0.0:61613 for protocols [STOMP]
2024-07-31 12:50:17,274 INFO  [org.apache.activemq.artemis.core.server] AMQ221007: Server is now active
2024-07-31 12:50:17,275 INFO  [org.apache.activemq.artemis.core.server] AMQ221001: Apache ActiveMQ Artemis Message Broker version 2.36.0 [0.0.0.0, nodeID=3734ec0b-4442-11ef-bb6d-0242ac140002] 
2024-07-31 12:50:17,302 INFO  [org.apache.activemq.artemis] AMQ241003: Starting embedded web server
2024-07-31 12:50:19,260 INFO  [org.apache.activemq.hawtio.branding.PluginContextListener] Initialized activemq-branding plugin
2024-07-31 12:50:20,584 INFO  [org.apache.activemq.hawtio.plugin.PluginContextListener] Initialized artemis-plugin plugin
2024-07-31 12:50:28,967 INFO  [io.hawt.HawtioContextListener] Initialising hawtio services
2024-07-31 12:50:29,013 INFO  [io.hawt.system.ConfigManager] Configuration will be discovered via system properties
2024-07-31 12:50:29,028 INFO  [io.hawt.jmx.JmxTreeWatcher] Welcome to Hawtio 2.17.7
2024-07-31 12:50:29,076 INFO  [io.hawt.web.auth.AuthenticationConfiguration] Starting hawtio authentication filter, JAAS realm: "activemq" authorized role(s): "amq" role principal classes: "org.apache.activemq.artemis.spi.core.security.jaas.RolePrincipal"
2024-07-31 12:50:29,137 INFO  [io.hawt.web.auth.LoginRedirectFilter] Hawtio loginRedirectFilter is using 1800 sec. HttpSession timeout
2024-07-31 12:50:29,234 INFO  [org.apache.activemq.artemis] AMQ241001: HTTP Server started at http://0.0.0.0:8161
2024-07-31 12:50:29,235 INFO  [org.apache.activemq.artemis] AMQ241002: Artemis Jolokia REST API available at http://0.0.0.0:8161/console/jolokia
2024-07-31 12:50:29,236 INFO  [org.apache.activemq.artemis] AMQ241004: Artemis Console available at http://0.0.0.0:8161/console
2024-07-31 12:51:15,848 INFO  [io.hawt.web.servlets.JolokiaConfiguredAgentServlet] Jolokia overridden property: [key=policyLocation, value=file:/var/lib/artemis-instance/./etc/jolokia-access.xml]
2024-07-31 12:51:18,088 INFO  [io.hawt.web.auth.LoginServlet] Hawtio login is using 1800 sec. HttpSession timeout
2024-07-31 12:51:21,226 INFO  [io.hawt.web.auth.keycloak.KeycloakServlet] Keycloak integration is disabled
2024-07-31 12:51:45,322 INFO  [io.hawt.web.proxy.ProxyServlet] Proxy servlet is disabled
2024-07-31 12:51:54,305 INFO  [io.hawt.web.auth.LoginServlet] Logging in user: admin
